Key,Event,Match Type,Set Number,Match Number,Red 1,Red 2,Red 3,Blue 1,Blue 2,Blue 3,Red score,Blue score,Red 1 Elo,Red 2 Elo,Red 3 Elo,Blue 1 Elo,Blue 2 Elo,Blue 3 Elo,Red win likelihood,Red victory,Predicted red winning margin,Red winning margin,,,
2020ilch,Midwest Regional,qm,1,56,2358,2338,5847,1781,8029,1675,201,85,1578,1716,1623,1610,1434,1503,89.3%,1,66.1,116,,,
2020ilch,Midwest Regional,qm,1,57,2151,2039,6237,5350,7237,4096,37,100,1410,1524,1545,1431,1503,1588,43.9%,0,-7.6,-63,,,
2020ilch,Midwest Regional,qm,1,58,4191,4296,1739,4292,3734,7608,52,29,1440,1497,1446,1459,1397,1486,56.0%,1,7.5,23,,,
2020ilch,Midwest Regional,qm,1,59,4241,5148,3352,63,2136,5133,66,84,1485,1591,1493,1537,1379,1479,73.1%,0,31.2,-18,,,
2020ilch,Midwest Regional,qm,1,60,3410,2725,8122,1732,3110,8096,100,78,1493,1365,1477,1677,1367,1456,27.8%,1,-29.7,22,,,
2020ilch,Midwest Regional,qm,1,61,3197,8014,6906,5822,5934,101,50,150,1491,1436,1393,1542,1527,1512,18.2%,0,-46.8,-100,,,
2020ilch,Midwest Regional,qm,1,62,1625,4702,111,8160,7411,3488,167,124,1636,1488,1714,1458,1524,1517,87.5%,1,60.6,43,,,
2020ilch,Midwest Regional,qm,1,63,4787,2451,4645,7560,3067,3061,108,68,1488,1693,1534,1446,1425,1613,79.1%,1,41.3,40,,,
2020ilch,Midwest Regional,qm,1,64,2039,63,4296,2022,1781,930,130,129,1509,1550,1502,1483,1597,1647,27.6%,1,-30.0,1,,,
2020ilch,Midwest Regional,qm,1,65,4241,4096,8184,3110,8029,8122,71,76,1471,1603,1442,1353,1421,1491,80.9%,0,44.9,-5,,,
2020ilch,Midwest Regional,qm,1,66,3197,6237,1739,8096,3352,8014,61,40,1477,1530,1450,1442,1480,1421,65.9%,1,20.5,21,,,
2020ilch,Midwest Regional,qm,1,67,5148,4191,6381,3488,1732,1675,131,119,1578,1444,1523,1522,1663,1490,32.2%,1,-23.2,12,,,
2020ilch,Midwest Regional,qm,1,68,5934,111,7560,3061,5847,5350,119,160,1541,1709,1447,1613,1636,1446,50.2%,0,0.3,-41,,,
2020ilch,Midwest Regional,qm,1,69,4787,2358,2725,8160,7608,1625,70,97,1488,1592,1379,1463,1482,1632,33.7%,0,-21.1,-27,,,
2020ilch,Midwest Regional,qm,1,70,5822,3067,5125,3734,101,1756,122,120,1556,1426,1483,1393,1527,1717,27.2%,1,-30.7,2,,,
2020ilch,Midwest Regional,qm,1,71,5133,4645,7411,2151,4292,3410,108,27,1492,1534,1529,1395,1455,1506,75.8%,1,35.5,81,,,
2020ilch,Midwest Regional,qm,1,72,2338,2136,7237,2451,6906,4702,181,48,1729,1392,1518,1693,1379,1483,61.9%,1,15.1,133,,,
2020ilch,Midwest Regional,qm,1,73,3197,8096,8122,5847,5148,4296,76,146,1477,1442,1504,1647,1588,1510,13.6%,0,-57.5,-70,,,
2020ilch,Midwest Regional,qm,1,74,6237,930,1625,1675,1739,3061,107,96,1530,1639,1633,1480,1450,1624,80.6%,1,44.4,11,,,
2020ilch,Midwest Regional,qm,1,75,2022,63,6381,2725,3110,8160,155,18,1475,1558,1532,1377,1367,1464,88.7%,1,64.1,137,,,
2020ilch,Midwest Regional,qm,1,76,5934,4241,8014,4645,111,5125,71,141,1530,1458,1421,1546,1698,1492,13.3%,0,-58.4,-70,,,
2020ilch,Midwest Regional,qm,1,77,2358,2136,5350,1756,3488,7560,75,159,1590,1424,1457,1708,1513,1436,25.6%,0,-33.3,-84,,,
2020ilch,Midwest Regional,qm,1,78,4191,3410,1781,5822,4787,2151,71,20,1454,1494,1589,1565,1487,1383,64.3%,1,18.4,51,,,
2020ilch,Midwest Regional,qm,1,79,8029,4096,4292,7237,4702,3067,96,82,1434,1589,1443,1549,1452,1435,54.4%,1,5.5,14,,,
2020ilch,Midwest Regional,qm,1,80,3352,7411,3734,6906,8184,2039,129,46,1480,1541,1384,1347,1428,1517,65.5%,1,20.0,83,,,
2020ilch,Midwest Regional,qm,1,81,5133,101,7608,2451,1732,2338,50,218,1504,1518,1483,1661,1654,1761,3.6%,0,-102.2,-168,,,
2020ilch,Midwest Regional,qm,1,82,7560,8160,6237,5125,8122,4241,73,143,1449,1445,1521,1495,1501,1455,44.9%,0,-6.4,-70,,,
2020ilch,Midwest Regional,qm,1,83,8014,3061,2022,2136,8096,2151,89,57,1418,1633,1495,1410,1439,1374,86.5%,1,57.9,32,,,
2020ilch,Midwest Regional,qm,1,84,2358,7237,3410,4296,6381,111,96,177,1577,1547,1503,1513,1552,1701,31.0%,0,-24.9,-81,,,
2020ilch,Midwest Regional,qm,1,85,3734,2039,3110,4292,4645,5847,75,78,1401,1500,1347,1445,1549,1651,9.3%,0,-71.0,-3,,,
2020ilch,Midwest Regional,qm,1,86,2338,3067,5148,5934,3352,4191,181,53,1778,1432,1591,1527,1496,1463,86.0%,1,56.5,128,,,
2020ilch,Midwest Regional,qm,1,87,8184,101,63,1739,4702,4096,39,82,1412,1500,1578,1459,1449,1592,48.5%,0,-1.9,-43,,,
2020ilch,Midwest Regional,qm,1,88,3488,6906,5133,7608,930,4787,97,95,1526,1330,1487,1466,1630,1478,21.0%,1,-41.2,2,,,
2020ilch,Midwest Regional,qm,1,89,5350,1675,5822,2451,2725,7411,104,169,1443,1489,1556,1679,1357,1558,35.2%,0,-19.0,-65,,,
2020ilch,Midwest Regional,qm,1,90,1732,8029,1625,1756,3197,1781,165,113,1672,1437,1624,1722,1474,1598,41.3%,1,-10.9,52,,,
2020ilch,Midwest Regional,qf,1,1,1756,5847,1675,1781,5125,6381,153,94,1705,1632,1477,1581,1512,1567,70.9%,1,27.7,59,,,
2020ilch,Midwest Regional,qf,1,2,1756,5847,1675,1781,5125,6381,140,142,1707,1634,1479,1579,1510,1565,72.4%,0,30.0,-2,,,
2020ilch,Midwest Regional,qf,1,3,1756,5847,1675,1781,5125,6381,192,108,1705,1632,1477,1581,1512,1567,70.9%,1,27.7,84,,,
2020ilch,Midwest Regional,qf,2,1,1625,1732,3488,4096,4645,4296,159,132,1641,1688,1538,1603,1531,1528,76.6%,1,36.9,27,,,
2020ilch,Midwest Regional,qf,2,2,1625,1732,3488,4096,4645,4296,130,161,1640,1688,1537,1603,1531,1529,76.2%,0,36.2,-31,,,
2020ilch,Midwest Regional,qf,2,3,1625,1732,3488,4096,4645,4296,118,94,1636,1683,1533,1608,1536,1533,73.2%,1,31.4,24,,,
2020ilch,Midwest Regional,qf,3,1,7411,2338,2022,3061,5148,8122,167,109,1570,1797,1488,1626,1610,1518,64.1%,1,18.1,58,,,
2020ilch,Midwest Regional,qf,3,2,7411,2338,2022,3061,5148,8122,145,109,1573,1800,1490,1624,1607,1515,66.2%,1,21.0,36,,,
2020ilch,Midwest Regional,qf,4,1,930,2451,5822,2358,111,3067,120,209,1618,1691,1544,1562,1716,1451,67.2%,0,22.3,-89,,,
2020ilch,Midwest Regional,qf,4,2,930,2451,5822,2358,111,3067,92,110,1611,1684,1536,1569,1723,1459,61.2%,0,14.2,-18,,,
2020ilch,Midwest Regional,sf,1,1,1756,5847,1675,1625,1732,3488,54,160,1709,1636,1481,1635,1683,1532,46.4%,0,-4.5,-106,,,
2020ilch,Midwest Regional,sf,1,2,1756,5847,1675,1625,1732,3488,144,152,1702,1629,1474,1642,1690,1539,40.7%,0,-11.8,-8,,,
2020ilch,Midwest Regional,sf,2,1,7411,2338,2022,2358,111,3067,195,175,1574,1801,1491,1571,1725,1461,65.2%,1,19.5,20,,,
2020ilch,Midwest Regional,sf,2,2,7411,2338,2022,2358,111,3067,203,148,1574,1801,1491,1571,1725,1461,65.2%,1,19.6,55,,,
2020ilch,Midwest Regional,f,1,1,1625,1732,3488,7411,2338,2022,134,167,1642,1689,1539,1577,1803,1494,49.4%,0,-0.7,-33,,,
2020ilch,Midwest Regional,f,1,2,1625,1732,3488,7411,2338,2022,165,153,1640,1687,1536,1579,1806,1496,47.6%,1,-3.0,12,,,
2020ilch,Midwest Regional,f,1,3,1625,1732,3488,7411,2338,2022,138,193,1641,1688,1537,1578,1805,1495,48.4%,0,-2.0,-55,,,
2020mndu,Lake Superior Regional,qm,1,1,7068,4217,3275,1816,6045,3102,47,115,1463,1419,1475,1643,1426,1558,17.4%,0,-48.4,-68,,,
2020mndu,Lake Superior Regional,qm,1,2,4728,7797,4511,2861,2177,2823,123,51,1557,1474,1430,1454,1535,1572,36.1%,1,-17.8,72,,,
2020mndu,Lake Superior Regional,qm,1,3,4009,2264,7864,3755,4166,5826,98,71,1605,1505,1472,1513,1387,1511,72.8%,1,30.7,27,,,
2020mndu,Lake Superior Regional,qm,1,4,6146,4674,6628,8416,2169,3754,134,61,1432,1458,1499,1450,1564,1425,42.7%,1,-9.1,73,,,
2020mndu,Lake Superior Regional,qm,1,5,5991,3291,5464,4238,7041,6022,70,94,1432,1445,1510,1443,1471,1484,48.5%,0,-1.9,-24,,,
2020mndu,Lake Superior Regional,qm,1,6,5690,6453,5253,5586,6160,3294,142,97,1548,1432,1453,1450,1457,1472,57.8%,1,9.8,45,,,
2020mndu,Lake Superior Regional,qm,1,7,5348,4480,2175,3122,167,5290,104,71,1526,1412,1635,1461,1603,1422,62.2%,1,15.5,33,,,
2020mndu,Lake Superior Regional,qm,1,8,3058,2526,5576,3134,5999,4181,108,21,1488,1599,1537,1456,1428,1496,80.3%,1,43.8,87,,,
2020mndu,Lake Superior Regional,qm,1,9,4230,8372,6047,6217,2503,4845,35,107,1518,1450,1424,1517,1506,1479,34.6%,0,-19.8,-72,,,
2020mndu,Lake Superior Regional,qm,1,10,4741,3740,5653,93,3267,6318,111,91,1465,1449,1522,1586,1482,1455,37.8%,1,-15.5,20,,,
2020mndu,Lake Superior Regional,qm,1,11,3100,4511,7893,5464,5542,3275,54,96,1580,1454,1435,1504,1480,1469,52.2%,0,2.8,-42,,,
2020mndu,Lake Superior Regional,qm,1,12,2169,3291,5290,6160,3122,3102,64,122,1542,1440,1417,1448,1457,1563,40.2%,0,-12.4,-58,,,
2020mndu,Lake Superior Regional,qm,1,13,4009,3754,4181,2175,3134,2177,58,123,1604,1403,1484,1640,1444,1511,35.5%,0,-18.6,-65,,,
2020mndu,Lake Superior Regional,qm,1,14,8372,2526,5348,1816,5826,2861,54,135,1436,1610,1531,1648,1512,1430,48.1%,0,-2.3,-81,,,
2020mndu,Lake Superior Regional,qm,1,15,8416,7864,93,4217,5991,5586,85,89,1428,1471,1576,1414,1426,1441,75.4%,0,34.8,-4,,,
2020mndu,Lake Superior Regional,qm,1,16,5653,5999,3294,3100,7068,2503,64,83,1531,1416,1463,1568,1458,1520,31.4%,0,-24.3,-19,,,
2020mndu,Lake Superior Regional,qm,1,17,5576,6453,6146,7041,5253,4230,72,97,1549,1442,1454,1477,1463,1504,50.1%,0,0.1,-25,,,
2020mndu,Lake Superior Regional,qm,1,18,7797,4845,3755,7893,6022,4741,87,99,1498,1493,1514,1423,1490,1475,66.3%,0,21.1,-12,,,
2020mndu,Lake Superior Regional,qm,1,19,5542,2264,2823,3267,5690,6217,112,144,1492,1504,1548,1472,1557,1531,47.7%,0,-2.8,-32,,,
2020mndu,Lake Superior Regional,qm,1,20,167,6318,6047,3058,4674,4238,91,14,1598,1445,1410,1500,1480,1449,53.6%,1,4.5,77,,,
2020mndu,Lake Superior Regional,qm,1,21,4166,6628,6045,4728,4480,3740,65,114,1388,1521,1432,1582,1416,1458,33.9%,0,-20.8,-49,,,
2020mndu,Lake Superior Regional,qm,1,22,5653,3100,7041,3102,3134,8372,67,102,1532,1566,1483,1576,1457,1415,68.5%,0,24.1,-35,,,
2020mndu,Lake Superior Regional,qm,1,23,8416,5464,2177,3294,1816,5576,82,177,1418,1516,1523,1464,1669,1542,22.2%,0,-39.0,-95,,,
2020mndu,Lake Superior Regional,qm,1,24,2823,6160,6022,5826,7893,2175,103,57,1540,1460,1499,1533,1432,1652,33.6%,1,-21.2,46,,,
2020mndu,Lake Superior Regional,qm,1,25,5253,3275,5290,2264,4674,4845,38,136,1470,1481,1405,1497,1460,1484,38.0%,0,-15.3,-98,,,
2020mndu,Lake Superior Regional,qm,1,26,5999,2169,5991,4230,6045,3755,109,127,1418,1530,1437,1510,1424,1505,42.1%,0,-10.0,-18,,,
2020mndu,Lake Superior Regional,qm,1,27,3754,6047,5586,7797,167,2526,58,122,1391,1430,1451,1489,1618,1589,8.0%,0,-76.1,-64,,,
2020mndu,Lake Superior Regional,qm,1,28,6217,3058,6628,5348,3122,3291,102,118,1539,1480,1513,1510,1469,1427,67.4%,0,22.6,-16,,,
2020mndu,Lake Superior Regional,qm,1,29,4166,5542,6318,2503,2861,6146,38,83,1380,1484,1465,1519,1451,1447,37.7%,0,-15.7,-45,,,
2020mndu,Lake Superior Regional,qm,1,30,4728,5690,7068,93,4238,4009,146,53,1589,1565,1456,1566,1430,1591,53.4%,1,4.2,93,,,
2020mndu,Lake Superior Regional,qm,1,31,3267,4741,6453,4480,4511,4217,90,52,1480,1484,1435,1424,1442,1425,65.1%,1,19.4,38,,,
2020mndu,Lake Superior Regional,qm,1,32,5253,4181,3740,1816,6047,7864,58,82,1448,1472,1466,1684,1433,1461,24.8%,0,-34.5,-24,,,
2020mndu,Lake Superior Regional,qm,1,33,6628,3294,5991,2526,2175,6160,130,99,1503,1479,1434,1586,1634,1478,16.5%,1,-50.5,31,,,
2020mndu,Lake Superior Regional,qm,1,34,6022,2503,4230,3754,5290,3058,113,62,1517,1527,1513,1394,1383,1470,85.6%,1,55.5,51,,,
2020mndu,Lake Superior Regional,qm,1,35,5690,3275,5826,2169,5576,7797,153,136,1589,1459,1515,1528,1557,1486,49.0%,1,-1.3,17,,,
2020mndu,Lake Superior Regional,qm,1,36,2177,5542,167,3291,7068,6453,69,106,1508,1476,1614,1438,1480,1440,80.0%,0,43.2,-37,,,
2020mndu,Lake Superior Regional,qm,1,37,8416,3102,4728,4741,2264,5348,94,153,1403,1592,1613,1489,1519,1520,61.3%,0,14.3,-59,,,
2020mndu,Lake Superior Regional,qm,1,38,2823,4009,7041,4480,5653,6318,129,79,1558,1568,1467,1419,1517,1457,76.0%,1,36.0,50,,,
2020mndu,Lake Superior Regional,qm,1,39,5999,4166,5586,3267,4511,4238,42,102,1415,1372,1454,1485,1437,1406,37.9%,0,-15.4,-60,,,
2020mndu,Lake Superior Regional,qm,1,40,5464,4217,4181,4845,8372,6146,78,82,1501,1420,1474,1507,1431,1455,50.4%,0,0.5,-4,,,
2020mndu,Lake Superior Regional,qm,1,41,4674,3100,2861,3740,3755,6217,96,78,1483,1550,1459,1469,1507,1528,48.3%,1,-2.2,18,,,
2020mndu,Lake Superior Regional,qm,1,42,3122,93,7893,7864,6045,3134,88,72,1479,1542,1414,1458,1426,1473,61.1%,1,14.1,16,,,
2020mndu,Lake Superior Regional,qm,1,43,167,6022,1816,5653,6628,5690,147,114,1593,1516,1681,1513,1525,1594,71.3%,1,28.4,33,,,
2020mndu,Lake Superior Regional,qm,1,44,7068,5826,4511,3754,5253,5991,71,90,1501,1520,1449,1395,1450,1456,72.5%,0,30.2,-19,,,
2020mndu,Lake Superior Regional,qm,1,45,6160,3058,4217,7797,4166,7041,72,82,1456,1471,1418,1481,1361,1471,54.6%,0,5.8,-10,,,
2020mndu,Lake Superior Regional,qm,1,46,2175,8416,3267,6318,4845,3100,116,71,1612,1383,1497,1453,1508,1556,46.5%,1,-4.4,45,,,
2020mndu,Lake Superior Regional,qm,1,47,3294,3134,2169,3740,5348,7864,80,93,1501,1472,1523,1463,1540,1457,55.1%,0,6.3,-13,,,
2020mndu,Lake Superior Regional,qm,1,48,2526,2861,2264,2177,3122,6045,74,143,1564,1464,1538,1487,1480,1426,73.2%,0,31.2,-69,,,
2020mndu,Lake Superior Regional,qm,1,49,6453,5999,4009,5290,6217,5464,127,116,1462,1403,1571,1384,1523,1500,54.2%,1,5.3,11,,,
2020mndu,Lake Superior Regional,qm,1,50,3102,3755,5542,6047,93,4480,63,57,1572,1502,1455,1430,1542,1415,69.2%,1,25.2,6,,,
2020mndu,Lake Superior Regional,qm,1,51,3291,5576,4674,8372,4728,7893,76,57,1459,1552,1488,1432,1593,1414,58.5%,1,10.6,19,,,
2020mndu,Lake Superior Regional,qm,1,52,5586,3275,2503,2823,6146,4741,103,134,1442,1464,1525,1562,1456,1508,36.8%,0,-16.9,-31,,,
2020mndu,Lake Superior Regional,qm,1,53,4238,5348,6160,4181,4230,2264,107,99,1418,1545,1452,1473,1511,1511,38.5%,1,-14.6,8,,,
2020mndu,Lake Superior Regional,qm,1,54,3100,5253,2526,6022,2169,4009,74,181,1543,1464,1537,1517,1518,1573,40.9%,0,-11.5,-107,,,
2020mndu,Lake Superior Regional,qm,1,55,5826,3740,93,7041,167,5999,114,121,1507,1468,1548,1475,1594,1405,56.9%,0,8.7,-7,,,
2020mndu,Lake Superior Regional,qm,1,56,6318,3102,3754,3755,5464,5690,119,130,1440,1567,1408,1497,1498,1593,27.0%,0,-30.9,-11,,,
2020mndu,Lake Superior Regional,qm,1,57,6146,4217,3294,6047,4728,3122,72,123,1460,1414,1496,1435,1591,1507,28.1%,0,-29.3,-51,,,
2020mndu,Lake Superior Regional,qm,1,58,4238,6217,3275,7864,2177,5653,117,84,1424,1521,1460,1463,1514,1512,38.4%,1,-14.7,33,,,
2020mndu,Lake Superior Regional,qm,1,59,2861,4845,4480,5586,7068,5576,125,132,1437,1495,1420,1439,1488,1554,32.3%,0,-23.1,-7,,,
2020mndu,Lake Superior Regional,qm,1,60,6045,6453,2175,2503,7797,4674,134,81,1453,1463,1626,1522,1485,1490,56.3%,1,7.9,53,,,
2020mndu,Lake Superior Regional,qm,1,61,4181,5991,3267,5290,7893,6628,123,62,1467,1469,1510,1383,1412,1523,67.7%,1,23.0,61,,,
2020mndu,Lake Superior Regional,qm,1,62,3134,1816,4166,4230,4741,5542,125,113,1467,1682,1365,1505,1512,1450,56.7%,1,8.4,12,,,
2020mndu,Lake Superior Regional,qm,1,63,3058,3291,8372,4511,2823,8416,84,101,1467,1461,1430,1436,1566,1396,44.3%,0,-7.2,-17,,,
2020mndu,Lake Superior Regional,qm,1,64,5348,6318,6022,2177,5576,6047,143,66,1551,1445,1543,1501,1550,1441,56.7%,1,8.4,77,,,
2020mndu,Lake Superior Regional,qm,1,65,4480,3754,5999,3275,4728,6160,101,155,1425,1414,1409,1473,1597,1458,16.6%,0,-50.2,-54,,,
2020mndu,Lake Superior Regional,qm,1,66,4674,3267,7068,7864,5464,2526,64,56,1478,1520,1484,1450,1493,1512,54.0%,1,5.0,8,,,
2020mndu,Lake Superior Regional,qm,1,67,2264,6146,1816,5991,4009,7797,124,144,1505,1454,1683,1480,1598,1473,62.8%,0,16.4,-20,,,
2020mndu,Lake Superior Regional,qm,1,68,3122,2503,5826,4181,8416,3100,76,81,1513,1510,1503,1477,1399,1517,68.1%,0,23.6,-5,,,
2020mndu,Lake Superior Regional,qm,1,69,3134,2823,167,5253,3755,4217,113,56,1468,1568,1598,1438,1491,1408,84.7%,1,53.2,57,,,
2020mndu,Lake Superior Regional,qm,1,70,4845,2175,4166,5653,93,3291,47,51,1499,1638,1366,1499,1543,1459,50.2%,0,0.2,-4,,,
2020mndu,Lake Superior Regional,qm,1,71,4741,6217,4511,5690,7041,2169,146,89,1511,1534,1438,1587,1480,1543,32.6%,1,-22.6,57,,,
2020mndu,Lake Superior Regional,qm,1,72,6045,5290,5542,3294,8372,4238,121,70,1465,1372,1449,1490,1427,1437,40.3%,1,-12.2,51,,,
2020mndu,Lake Superior Regional,qm,1,73,2861,3740,3058,7893,3102,6453,145,69,1442,1464,1464,1402,1572,1475,38.8%,1,-14.2,76,,,
2020mndu,Lake Superior Regional,qm,1,74,6628,4230,7068,6318,5586,2264,112,123,1513,1504,1485,1464,1434,1496,65.1%,0,19.5,-11,,,
2020mndu,Lake Superior Regional,qm,1,75,2503,4480,2177,5991,3134,4674,123,137,1502,1424,1482,1489,1469,1479,45.8%,0,-5.2,-14,,,
2020mndu,Lake Superior Regional,qm,1,76,6160,7864,167,5576,4741,3100,145,96,1459,1449,1599,1531,1532,1525,38.5%,1,-14.6,49,,,
2020mndu,Lake Superior Regional,qm,1,77,6045,6217,8416,6022,5253,4166,89,79,1482,1555,1407,1561,1437,1365,61.5%,1,14.5,10,,,
2020mndu,Lake Superior Regional,qm,1,78,5999,7893,5348,4217,3754,5690,98,68,1408,1378,1569,1407,1413,1566,45.6%,1,-5.5,30,,,
2020mndu,Lake Superior Regional,qm,1,79,2169,5653,3755,6453,4181,4728,100,121,1522,1500,1490,1451,1485,1598,46.9%,0,-3.9,-21,,,
2020mndu,Lake Superior Regional,qm,1,80,3102,4238,4845,6628,2526,2823,72,64,1548,1420,1498,1505,1511,1569,33.4%,1,-21.4,8,,,
2020mndu,Lake Superior Regional,qm,1,81,6146,5290,93,4511,1816,3058,104,141,1444,1389,1545,1460,1673,1488,19.8%,0,-43.6,-37,,,
2020mndu,Lake Superior Regional,qm,1,82,5826,4230,7797,3267,3294,3291,101,99,1495,1496,1483,1521,1473,1460,52.9%,1,3.7,2,,,
2020mndu,Lake Superior Regional,qm,1,83,3740,4009,3122,5542,5586,8372,122,31,1488,1608,1505,1466,1443,1410,83.6%,1,50.7,91,,,
2020mndu,Lake Superior Regional,qm,1,84,7041,6047,5464,3275,2175,2861,89,146,1458,1423,1492,1474,1637,1466,23.7%,0,-36.5,-57,,,
2020mndu,Lake Superior Regional,qm,1,85,4217,7893,2503,2264,2177,2169,66,105,1398,1387,1500,1504,1480,1517,22.3%,0,-38.8,-39,,,
2020mndu,Lake Superior Regional,qm,1,86,4845,6160,5653,4511,5348,6045,107,116,1506,1476,1495,1458,1579,1480,44.2%,0,-7.2,-9,,,
2020mndu,Lake Superior Regional,qm,1,87,4674,6022,3102,4166,3294,4181,103,83,1481,1562,1556,1366,1473,1490,82.6%,1,48.5,20,,,
2020mndu,Lake Superior Regional,qm,1,88,8372,7797,7864,6628,6318,5999,108,74,1399,1483,1466,1497,1472,1418,44.5%,1,-6.9,34,,,
2020mndu,Lake Superior Regional,qm,1,89,6217,5586,4728,5464,5826,3134,104,127,1554,1432,1602,1487,1495,1471,68.6%,0,24.3,-23,,,
2020mndu,Lake Superior Regional,qm,1,90,2861,8416,4230,3275,4009,167,140,123,1471,1405,1496,1480,1619,1616,12.2%,1,-61.4,17,,,
2020mndu,Lake Superior Regional,qm,1,91,2175,5991,4741,5542,3058,5253,151,106,1642,1492,1515,1455,1486,1438,82.5%,1,48.3,45,,,
2020mndu,Lake Superior Regional,qm,1,92,3755,4238,3122,5576,7041,3267,70,126,1486,1428,1516,1514,1453,1521,41.5%,0,-10.7,-56,,,
2020mndu,Lake Superior Regional,qm,1,93,3291,5690,4480,2526,6146,3740,112,124,1460,1556,1421,1503,1446,1499,48.5%,0,-1.8,-12,,,
2020mndu,Lake Superior Regional,qm,1,94,93,2823,1816,6453,3100,3754,166,106,1546,1562,1672,1456,1508,1403,91.5%,1,74.0,60,,,
2020mndu,Lake Superior Regional,qm,1,95,6047,5290,3134,7068,5653,8416,69,123,1417,1391,1484,1477,1495,1426,35.2%,0,-19.0,-54,,,
2020mndu,Lake Superior Regional,qf,1,1,167,1816,5464,3740,6045,4009,165,105,1595,1668,1499,1502,1481,1598,74.0%,1,32.6,60,,,
2020mndu,Lake Superior Regional,qf,1,2,167,1816,5464,3740,6045,4009,126,103,1597,1670,1501,1500,1479,1596,75.2%,1,34.6,23,,,
2020mndu,Lake Superior Regional,qf,2,1,7797,5991,4511,2169,4741,2264,88,59,1494,1491,1459,1517,1514,1504,37.0%,1,-16.6,29,,,
2020mndu,Lake Superior Regional,qf,2,2,7797,5991,4511,2169,4741,2264,114,111,1497,1494,1462,1514,1511,1501,39.5%,1,-13.3,3,,,
2020mndu,Lake Superior Regional,qf,3,1,5690,6022,6217,3102,2861,4230,113,100,1554,1554,1542,1548,1492,1517,63.0%,1,16.5,13,,,
2020mndu,Lake Superior Regional,qf,3,2,5690,6022,6217,3102,2861,4230,164,135,1553,1554,1541,1548,1493,1517,62.8%,1,16.3,29,,,
2020mndu,Lake Superior Regional,qf,4,1,4728,5348,2526,5576,3267,4674,169,96,1590,1579,1506,1527,1534,1474,69.2%,1,25.2,73,,,
2020mndu,Lake Superior Regional,qf,4,2,4728,5348,2526,5576,3267,4674,192,134,1593,1582,1509,1523,1530,1471,71.5%,1,28.6,58,,,
2020mndu,Lake Superior Regional,sf,1,1,167,1816,5464,7797,5991,4511,190,76,1596,1669,1500,1498,1495,1463,85.7%,1,55.7,114,,,
2020mndu,Lake Superior Regional,sf,1,2,167,1816,5464,7797,5991,4511,148,116,1600,1673,1504,1494,1491,1459,87.2%,1,59.9,32,,,
2020mndu,Lake Superior Regional,sf,2,1,5690,6022,6217,4728,5348,2526,142,117,1554,1555,1542,1595,1584,1511,44.5%,1,-6.9,25,,,
2020mndu,Lake Superior Regional,sf,2,2,5690,6022,6217,4728,5348,2526,114,127,1556,1557,1544,1593,1582,1509,46.3%,0,-4.6,-13,,,
2020mndu,Lake Superior Regional,sf,2,3,5690,6022,7041,4728,5348,2526,98,118,1556,1557,1465,1593,1583,1509,35.0%,0,-19.3,-20,,,
2020mndu,Lake Superior Regional,f,1,1,167,1816,5464,4728,5348,2526,150,96,1599,1671,1503,1593,1583,1509,62.2%,1,15.5,54,,,
2020mndu,Lake Superior Regional,f,1,2,167,1816,5464,4728,5348,2526,182,95,1601,1674,1505,1591,1580,1507,64.3%,1,18.3,87,,,
2020mndu2,Northern Lights Regional,qm,1,1,2989,7530,3692,2499,7311,171,39,91,1480,1464,1508,1478,1386,1489,63.8%,0,17.7,-52,,,
2020mndu2,Northern Lights Regional,qm,1,2,4703,5143,967,2052,3381,5720,78,105,1481,1403,1624,1703,1505,1466,27.8%,0,-29.7,-27,,,
2020mndu2,Northern Lights Regional,qm,1,3,5434,8422,3026,4624,1259,6421,51,195,1580,1450,1521,1522,1709,1527,23.4%,0,-36.9,-144,,,
2020mndu2,Northern Lights Regional,qm,1,4,7021,3630,4655,2826,2511,7019,114,40,1653,1577,1636,1666,1461,1431,85.5%,1,55.2,74,,,
2020mndu2,Northern Lights Regional,qm,1,5,4778,7103,5275,2181,4182,2508,111,35,1506,1488,1402,1533,1498,1518,29.4%,1,-27.3,76,,,
2020mndu2,Northern Lights Regional,qm,1,6,7619,6574,3054,5232,6819,6147,15,20,1450,1547,1382,1476,1449,1367,62.4%,0,15.7,-5,,,
2020mndu2,Northern Lights Regional,qm,1,7,2509,4623,3691,2502,6758,2202,74,82,1534,1557,1510,1658,1487,1582,32.7%,0,-22.5,-8,,,
2020mndu2,Northern Lights Regional,qm,1,8,4226,4531,6044,2491,2531,6132,27,51,1530,1546,1427,1527,1469,1491,52.3%,0,2.9,-24,,,
2020mndu2,Northern Lights Regional,qm,1,9,3212,4229,4656,2987,7038,4207,104,109,1476,1441,1553,1584,1450,1530,36.8%,0,-16.8,-5,,,
2020mndu2,Northern Lights Regional,qm,1,10,3298,2846,2512,2501,4859,7103,86,107,1458,1513,1575,1529,1546,1516,43.5%,0,-8.1,-21,,,
2020mndu2,Northern Lights Regional,qm,1,11,6421,967,6147,2181,5232,7021,43,140,1555,1625,1372,1505,1482,1658,37.0%,0,-16.5,-97,,,
2020mndu2,Northern Lights Regional,qm,1,12,4624,2502,7019,2508,3054,5143,145,25,1551,1654,1426,1490,1377,1404,88.8%,1,64.4,120,,,
